IPR	X210222Fox_D21.2140	X210222Fox_D21.2141	X210222Fox_D21.2142	X210222Fox_D21.2143	X210222Fox_D21.2144	X210222Fox_D21.2145	X210222Fox_D21.2146	X210222Fox_D21.2147	X210713Fox_D21.6682	X210713Fox_D21.6683	X210713Fox_D21.6684	X210713Fox_D21.6685	X210713Fox_D21.6686	X210713Fox_D21.6687	X210713Fox_D21.6688	X210713Fox_D21.6689	X210713Fox_D21.6690	X210713Fox_D21.6691	X210713Fox_D21.6692	X210713Fox_D21.6693	ENTRY_AC	ENTRY_TYPE	ENTRY_NAME
IPR006273	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	IPR006273	Family	Orotate phosphoribosyltransferase, bacterial
IPR006274	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	2	0	2	0	2	IPR006274	Family	Carbamoyl-phosphate synthase, small subunit
IPR006275	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	2	0	2	IPR006275	Family	Carbamoyl-phosphate synthase, large subunit
IPR006282	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR006282	Family	Thiamin pyrophosphokinase
IPR006283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	IPR006283	Family	Thiamine-monophosphate kinase-like
IPR006295	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR006295	Domain	DNA primase, DnaG
IPR006297	0	1	0	0	0	0	0	0	0	0	5	1	3	0	3	3	3	3	1	3	IPR006297	Family	Elongation factor 4
IPR006298	0	1	0	0	0	0	0	0	1	0	2	1	2	1	2	3	1	3	1	3	IPR006298	Family	GTP-binding protein BipA
IPR006299	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	IPR006299	Family	Flagellar basal-body rod protein FlgC
IPR006300	0	0	0	0	0	0	0	0	0	0	3	0	3	0	3	2	0	3	0	3	IPR006300	Family	Flagellar basal-body rod protein FlgB
IPR006301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	IPR006301	Family	Flagellar biosynthesis protein FlhA
IPR006303	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR006303	Family	Flagellar biosynthesis protein FliR
IPR006305	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR006305	Family	Flagellar biosynthesis protein FliQ
IPR006311	1	2	0	0	0	0	1	0	0	0	2	0	2	0	1	1	0	2	0	2	IPR006311	Conserved_site	Twin-arginine translocation pathway, signal sequence
IPR006312	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	2	2	0	2	IPR006312	Family	Sec-independent protein translocase protein TatA/E
IPR006314	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR006314	Family	Dyp-type peroxidase
IPR006315	0	0	0	0	0	0	0	3	0	0	4	0	3	0	3	3	2	1	0	1	IPR006315	Domain	Outer membrane autotransporter barrel
IPR006317	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	IPR006317	Domain	Ubiquinol-cytochrome c reductase, iron-sulphur subunit
IPR006319	0	0	0	0	0	0	1	0	0	0	3	2	2	0	3	3	5	3	1	3	IPR006319	Family	Phosphoenolpyruvate synthase
IPR006334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	IPR006334	Family	Glutamate--cysteine ligase, monofunctional
IPR006342	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR006342	Domain	Methyltransferase FkbM
IPR006352	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	1	0	3	IPR006352	Family	Phosphoglucosamine mutase, bacterial type
IPR006359	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR006359	Family	Transcription elongation factor GreA
IPR006361	0	0	0	0	0	0	0	0	0	0	3	0	3	0	1	3	2	3	0	3	IPR006361	Family	Uroporphyrinogen decarboxylase HemE
IPR006368	0	0	0	0	0	0	2	0	0	0	3	0	2	0	2	2	2	3	1	3	IPR006368	Family	GDP-mannose 4,6-dehydratase
IPR006371	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	IPR006371	Family	4-hydroxybenzoate polyprenyltransferase-related
IPR006375	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	IPR006375	Family	Mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase
IPR006379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	IPR006379	Family	HAD-superfamily hydrolase, subfamily IIB
IPR006390	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	2	1	2	0	2	IPR006390	Domain	Dihydropteroate synthase domain
IPR006391	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	IPR006391	Family	P-type ATPase, B chain, subfamily IA
IPR006396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	IPR006396	Family	Glutamate mutase epsilon subunit
IPR006411	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR006411	Family	Fructose-bisphosphate aldolase, class II, yeast/E. coli subtype
IPR006419	0	0	0	0	0	0	0	5	0	0	3	3	3	0	4	3	3	3	3	3	IPR006419	Family	Nicotinamide mononucleotide transporter PnuC
IPR006423	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	4	1	4	4	4	IPR006423	Family	5-nucleotidase lipoprotein e(P4)
IPR006424	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	2	2	2	0	2	IPR006424	Family	Glyceraldehyde-3-phosphate dehydrogenase, type I
IPR006429	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR006429	Family	Phage portal protein, lambda family
IPR006439	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	IPR006439	Family	HAD hydrolase, subfamily IA
IPR006442	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	IPR006442	Family	Type II toxin-antitoxin system, antitoxin Phd/YefM
IPR006463	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	0	2	0	2	IPR006463	Family	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase MiaB
IPR006467	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	IPR006467	Family	MiaB-like tRNA modifying enzyme
IPR006512	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR006512	Domain	YidE/YbjL duplication
IPR006519	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	IPR006519	Family	Ribosomal protein L11, bacterial-type
IPR006530	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	4	0	0	0	0	IPR006530	Repeat	YD repeat
IPR006531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	IPR006531	Domain	Gp5/Type VI secretion system Vgr protein, OB-fold domain
IPR006543	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR006543	Domain	Histidinol-phosphate phosphatase
IPR006549	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	2	1	2	0	2	IPR006549	Domain	HAD-superfamily hydrolase,subfamily IIIA
IPR006592	0	0	0	0	0	0	1	0	0	0	1	0	2	0	2	1	1	2	0	1	IPR006592	Domain	RNA polymerase, N-terminal
IPR006597	0	6	0	0	0	0	27	28	0	0	92	9	85	0	68	90	83	84	6	110	IPR006597	Repeat	Sel1-like repeat
IPR006626	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	11	0	0	IPR006626	Repeat	Parallel beta-helix repeat
IPR006634	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	IPR006634	Domain	TRAM/LAG1/CLN8 homology domain
IPR006638	0	0	1	0	0	0	0	0	0	1	6	1	7	0	4	8	4	8	1	7	IPR006638	Domain	Elp3/MiaA/NifB-like, radical SAM core domain
IPR006641	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	IPR006641	Domain	YqgF/RNase H-like domain
IPR006645	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	2	2	2	0	2	IPR006645	Domain	NusG-like, N-terminal
IPR006653	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	2	1	1	0	1	IPR006653	Conserved_site	Tryptophan synthase, beta chain, conserved site
IPR006654	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	0	2	0	2	IPR006654	Family	Tryptophan synthase, beta chain
IPR006655	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	0	1	IPR006655	Conserved_site	Molybdopterin oxidoreductase, prokaryotic, conserved site
IPR006656	0	1	0	0	0	0	2	1	0	0	1	2	2	0	3	2	2	1	3	1	IPR006656	Domain	Molybdopterin oxidoreductase
IPR006657	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	1	0	1	IPR006657	Domain	Molybdopterin dinucleotide-binding domain
IPR006658	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	IPR006658	Family	Molybdopterin guanine dinucleotide-containing S/N-oxide reductase
IPR006664	0	0	0	0	0	0	0	0	0	0	3	3	3	0	3	3	3	3	0	3	IPR006664	Domain	Outer membrane protein, bacterial
IPR006665	0	0	0	0	0	0	0	0	0	0	4	6	6	0	6	6	6	6	1	6	IPR006665	Domain	OmpA-like domain
IPR006667	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	IPR006667	Domain	SLC41A/MgtE, integral membrane domain
IPR006668	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	1	0	0	1	IPR006668	Domain	Magnesium transporter, MgtE intracellular domain
IPR006669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	IPR006669	Family	Magnesium transporter MgtE
IPR006674	0	0	0	0	0	0	0	0	0	0	3	0	3	0	3	4	3	5	1	3	IPR006674	Domain	HD domain
IPR006675	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR006675	Domain	HDIG domain
IPR006680	0	5	1	1	0	0	2	2	0	0	4	4	3	0	5	4	4	3	1	3	IPR006680	Domain	Amidohydrolase-related
IPR006683	0	1	0	0	0	0	1	1	0	0	2	0	2	0	2	2	2	3	0	2	IPR006683	Domain	Thioesterase domain
IPR006684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	0	2	IPR006684	Family	Acyl-CoA thioester hydrolase YbgC/YbaW family
IPR006685	0	0	0	0	0	0	0	2	0	0	3	2	4	1	4	4	3	3	1	3	IPR006685	Family	Mechanosensitive ion channel MscS
IPR006686	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR006686	Conserved_site	Mechanosensitive ion channel MscS, conserved site
IPR006691	0	0	0	0	0	0	0	3	2	0	4	0	6	0	5	6	3	9	0	6	IPR006691	Repeat	DNA gyrase/topoisomerase IV, subunit A, C-terminal repeat
IPR006700	0	0	0	0	0	0	0	0	0	0	4	0	5	0	4	5	4	4	4	4	IPR006700	Family	Ribosomal RNA small subunit methyltransferase E
IPR006726	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	IPR006726	Family	Para-hydroxybenzoic acid efflux pump subunit AaeB/fusaric acid resistance protein
IPR006777	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	IPR006777	Family	Minor spike protein
IPR006805	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	IPR006805	Domain	Anthranilate synthase component I, N-terminal
IPR006822	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR006822	Family	Coatomer, epsilon subunit
IPR006839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	IPR006839	Family	Ribosome-associated, YjgA
IPR006847	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	IPR006847	Domain	Translation initiation factor IF-2, N-terminal
IPR006896	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR006896	Domain	Sec23/Sec24, trunk domain
IPR006905	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	IPR006905	Family	Flavin-dependent halogenase
IPR006935	0	0	0	0	0	0	1	2	0	0	7	1	7	0	4	6	6	6	0	8	IPR006935	Domain	Helicase/UvrB, N-terminal
IPR006963	0	0	0	0	0	0	0	0	0	0	2	1	2	0	1	2	2	2	0	2	IPR006963	Domain	Molybdopterin oxidoreductase, 4Fe-4S domain
IPR006970	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	IPR006970	Repeat	PT repeat
IPR006982	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR006982	Domain	Glutamate synthase, central-N
IPR007001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	IPR007001	Domain	Bacterial shufflon protein, N-terminal
IPR007016	0	1	0	0	0	0	0	1	0	0	1	0	1	0	2	1	1	1	1	1	IPR007016	Family	O-antigen ligase-related
IPR007036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	IPR007036	Family	Succinylglutamate desuccinylase/aspartoacylase
IPR007039	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	2	1	1	0	2	IPR007039	Family	Conjugal transfer TrbC/type IV secretion VirB2
IPR007046	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	1	1	IPR007046	Domain	RNA polymerase sigma factor 54, core-binding domain
IPR007055	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007055	Domain	BON domain
IPR007060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	IPR007060	Family	Septum formation initiator FtsL/DivIC
IPR007066	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	1	1	1	0	1	IPR007066	Domain	RNA polymerase Rpb1, domain 3
IPR007076	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	IPR007076	Domain	TfoX, N-terminal
IPR007080	0	0	0	0	0	0	0	0	0	0	1	0	2	1	2	1	2	1	2	1	IPR007080	Domain	RNA polymerase Rpb1, domain 1
IPR007081	0	1	0	0	0	0	1	2	0	0	2	0	2	0	2	3	1	1	1	1	IPR007081	Domain	RNA polymerase Rpb1, domain 5
IPR007083	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR007083	Domain	RNA polymerase Rpb1, domain 4
IPR007085	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	2	1	1	IPR007085	Domain	DNA/pantothenate metabolism flavoprotein, C-terminal
IPR007115	0	0	0	0	0	0	2	1	0	0	2	0	2	0	0	2	2	2	1	2	IPR007115	Family	6-pyruvoyl tetrahydropterin synthase/QueD family
IPR007120	0	0	0	0	0	0	1	2	0	0	2	3	1	0	2	1	3	1	2	1	IPR007120	Domain	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
IPR007121	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1	0	1	IPR007121	Conserved_site	RNA polymerase, beta subunit, conserved site
IPR007159	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	IPR007159	Domain	SpoVT-AbrB domain
IPR007167	0	0	0	0	0	0	0	2	0	0	1	2	2	0	2	2	2	2	0	2	IPR007167	Domain	Ferrous iron transporter FeoA domain
IPR007172	0	0	0	0	0	0	0	0	0	0	2	2	1	0	1	2	2	2	1	2	IPR007172	Domain	Domain of unknown function DUF374
IPR007195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	IPR007195	Domain	TolB, N-terminal
IPR007197	1	3	4	0	0	0	4	7	0	4	34	14	29	0	24	32	20	29	14	29	IPR007197	Domain	Radical SAM
IPR007210	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	3	1	1	1	1	IPR007210	Domain	ABC-type glycine betaine transport system, substrate-binding domain
IPR007214	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR007214	Domain	YbaK/aminoacyl-tRNA synthetase-associated domain
IPR007219	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007219	Domain	Transcription factor domain, fungi
IPR007221	0	0	0	0	3	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	IPR007221	Family	Rod shape-determining protein MreC
IPR007229	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	IPR007229	Family	Nicotinate phosphoribosyltransferase family
IPR007235	0	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	1	1	0	3	IPR007235	Domain	Glycosyl transferase, family 28, C-terminal
IPR007271	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007271	Family	Nucleotide-sugar transporter
IPR007272	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007272	Domain	Sulphur transport domain
IPR007281	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007281	Domain	Mre11, DNA-binding
IPR007302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	IPR007302	Domain	Circularly permuted ATPgrasp domain
IPR007307	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007307	Family	Low temperature viability protein Ltv1
IPR007310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	IPR007310	Domain	Aerobactin siderophore biosynthesis, IucA/IucC, N-terminal
IPR007312	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007312	Family	Phosphoesterase
IPR007331	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007331	Domain	Htaa
IPR007334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	IPR007334	Family	Uncharacterised protein family UPF0208
IPR007339	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	2	0	2	2	2	IPR007339	Family	Inner membrane protein RclC-like
IPR007341	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007341	Family	Transglycosylase-associated protein
IPR007354	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007354	Family	Bisanhydrobacterioruberin hydratase CruF-like
IPR007370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	IPR007370	Domain	Glutamate--cysteine ligase
IPR007371	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	2	2	2	0	2	IPR007371	Domain	Thiamin pyrophosphokinase, catalytic domain
IPR007372	1	0	0	0	0	0	0	1	0	0	3	0	3	0	3	3	2	3	1	3	IPR007372	Domain	Lipid/polyisoprenoid-binding, YceI-like
IPR007374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	IPR007374	Domain	ASCH domain
IPR007379	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007379	Domain	Tim44-like domain
IPR007383	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007383	Family	Protein of unknown function DUF445
IPR007393	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2	1	1	1	1	IPR007393	Domain	YlxR domain
IPR007400	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007400	Family	PrpF protein
IPR007409	0	0	0	0	0	0	0	0	0	0	2	0	3	0	2	3	4	3	1	3	IPR007409	Domain	Restriction endonuclease, type I, HsdR, N-terminal
IPR007411	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007411	Family	Elongation factor P hydroxylase
IPR007418	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	1	IPR007418	Family	Protein of unknown function DUF474
IPR007419	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	IPR007419	Domain	BFD-like [2Fe-2S]-binding domain
IPR007420	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	IPR007420	Family	Protein of unknown function DUF465
IPR007430	0	0	0	0	0	0	1	0	0	0	1	0	3	0	2	4	2	2	0	4	IPR007430	Domain	Bacterial virulence protein VirB8
IPR007432	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007432	Family	Protein of unknown function DUF480
IPR007436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	IPR007436	Family	Protein of unknown function DUF485
IPR007449	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	IPR007449	Domain	ZipA, C-terminal FtsZ-binding domain
IPR007454	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	IPR007454	Family	Uncharacterised protein family UPF0250, YbeD-like
IPR007459	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007459	Family	DNA polymerase III chi subunit, HolC
IPR007462	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007462	Family	Protein CONTINUOUS VASCULAR RING 1-like
IPR007463	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	1	1	1	0	1	IPR007463	Family	Protein of unknown function DUF507
IPR007466	0	0	0	0	0	0	0	0	0	0	2	2	4	0	3	2	3	2	2	2	IPR007466	Family	Peptidyl-arginine deiminase, Porphyromonas-type
IPR007474	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007474	Domain	ApaG domain
IPR007485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	IPR007485	Family	LPS-assembly lipoprotein LptE
IPR007487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	IPR007487	Family	ABC transporter, substrate-binding protein
IPR007489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	IPR007489	Domain	Regulator of chromosome segregation-like, C-terminal domain
IPR007492	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007492	Domain	LytTR DNA-binding domain
IPR007497	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007497	Family	Interleukin-1 receptor-associated kinase 1-binding protein 1/DUF541
IPR007502	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007502	Domain	Helicase-associated domain
IPR007506	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007506	Domain	Aconitase X catalytic domain, putative
IPR007507	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	IPR007507	Domain	3-deoxy-D-manno-octulosonic-acid transferase, N-terminal
IPR007543	0	0	0	0	0	0	0	1	0	0	2	0	3	0	1	1	1	1	1	1	IPR007543	Domain	LptD, C-terminal
IPR007551	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007551	Family	Protein of unknown function DUF520
IPR007560	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	IPR007560	Domain	Restriction endonuclease type IV,  Mrr
IPR007561	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	IPR007561	Family	Cell division protein SepF/SepF-related
IPR007569	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007569	Domain	Domain of unknown function DUF559
IPR007605	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007605	Family	Microvirus lysis protein (E)
IPR007607	0	0	0	0	0	0	0	0	0	0	2	1	2	0	2	2	2	2	0	2	IPR007607	Family	Bactofilin A/B
IPR007624	1	1	0	0	0	0	1	0	0	0	1	0	1	0	1	1	1	2	0	1	IPR007624	Domain	RNA polymerase sigma-70 region 3
IPR007627	1	2	0	0	0	0	0	2	0	0	2	0	3	0	2	3	1	3	0	2	IPR007627	Domain	RNA polymerase sigma-70 region 2
IPR007630	0	1	0	0	0	0	1	0	0	0	2	1	2	0	2	2	3	2	1	3	IPR007630	Domain	RNA polymerase sigma-70 region 4
IPR007634	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	1	1	0	1	IPR007634	Domain	RNA polymerase sigma factor 54, DNA-binding
IPR007637	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	IPR007637	Domain	Restriction endonuclease, type II, DpnII-like
IPR007641	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	1	1	1	1	IPR007641	Domain	RNA polymerase Rpb2, domain 7
IPR007642	0	0	0	0	0	0	0	1	0	0	2	0	2	0	2	2	1	2	1	2	IPR007642	Domain	RNA polymerase Rpb2, domain 2
IPR007644	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	1	1	1	IPR007644	Domain	RNA polymerase, beta subunit, protrusion
IPR007645	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	1	0	1	IPR007645	Domain	RNA polymerase Rpb2, domain 3
IPR007653	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007653	Family	Signal peptidase complex subunit 3
IPR007685	0	0	0	3	0	0	0	3	0	0	4	0	3	0	3	3	3	3	2	3	IPR007685	Domain	RelA/SpoT
IPR007686	0	0	0	0	0	0	0	0	0	0	2	0	2	0	2	2	2	2	1	2	IPR007686	Domain	YutG/PgpA domain
IPR007688	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	3	0	1	IPR007688	Family	Plasmid  conjugal transfer TrbL/VirB6
IPR007691	0	0	0	0	0	0	1	0	0	0	4	0	4	0	3	4	0	4	1	4	IPR007691	Family	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase LpxD
IPR007692	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	1	IPR007692	Family	DNA helicase, DnaB type
IPR007693	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	1	1	1	0	1	IPR007693	Domain	DNA helicase, DnaB-like, N-terminal
IPR007694	0	0	2	0	0	0	2	0	0	0	3	0	3	0	3	3	4	3	0	3	IPR007694	Domain	DNA helicase, DnaB-like, C-terminal
IPR007696	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	1	1	1	IPR007696	Domain	DNA mismatch repair protein MutS, core
IPR007698	0	2	0	0	0	0	1	2	0	0	2	0	2	0	3	2	1	2	0	4	IPR007698	Domain	Alanine dehydrogenase/pyridine nucleotide transhydrogenase, NAD(H)-binding domain
IPR007701	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007701	Domain	Interferon-related developmental regulator, N-terminal
IPR007712	0	0	0	0	0	0	2	0	0	0	2	0	1	0	2	1	1	2	0	3	IPR007712	Family	Toxin-antitoxin system, RelE/ParE toxin family
IPR007730	0	0	0	0	0	0	0	0	0	0	3	0	2	0	3	4	2	3	3	5	IPR007730	Domain	Sporulation-like domain
IPR007741	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007741	Domain	Ribosomal protein/NADH dehydrogenase domain
IPR007759	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	3	0	0	0	IPR007759	Domain	ASXL, HARE-HTH domain
IPR007760	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	IPR007760	Family	Manganese catalase
